player,team,league,season,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
Nacer Chadli,Tottenham,ENG-Premier League,1516,1,2015,82,648,M S,29,922,3,2.929527999833226,3,2.929527999833226,2,2.760443637147546,25,24,1,0,6.457753540948033,3.0467014890164137
Ryan Mason,Tottenham,ENG-Premier League,1516,1,2015,82,649,M S,22,797,1,3.093703493475914,1,3.093703493475914,0,0.7011371180415154,20,10,3,0,4.979685790836811,1.9601636249572039
Son Heung-Min,Tottenham,ENG-Premier League,1516,1,2015,82,453,M S,28,1110,4,4.179750515148044,4,4.179750515148044,1,0.7707014922052622,38,18,0,0,7.979223553091288,4.450527301058173
Toby Alderweireld,Tottenham,ENG-Premier League,1516,1,2015,82,639,D,38,3420,4,3.0251707853749394,4,3.0251707853749394,2,0.8221089970320463,40,10,3,0,11.274831731803715,10.825908177532256
Tom Carroll,Tottenham,ENG-Premier League,1516,1,2015,82,653,M S,19,489,1,0.22867840342223644,1,0.22867840342223644,0,0.24540579319000244,5,9,3,0,2.806581201031804,2.4788649920374155
Adlene Guedioura,Watford,ENG-Premier League,1516,1,2015,90,583,M S,18,407,0,0.3290424859151244,0,0.3290424859151244,2,0.7133982982486486,13,10,2,0,1.928793104365468,1.5925066713243723
Alessandro Diamanti,Watford,ENG-Premier League,1516,1,2015,90,948,S,3,60,0,0.014098400250077248,0,0.014098400250077248,0,0.20077699422836304,1,2,0,0,0.18985730409622192,0.17575930058956146
Almen Abdi,Watford,ENG-Premier League,1516,1,2015,90,569,F M S,32,1998,2,2.0675654159858823,2,2.0675654159858823,0,2.5999508891254663,38,32,4,0,8.051499697379768,5.146298512816429
Ben Watson,Watford,ENG-Premier League,1516,1,2015,90,571,M S,35,2814,2,0.4924735939130187,2,0.4924735939130187,0,2.1229016734287143,17,33,4,0,5.762443410232663,5.366294101811945
Craig Cathcart,Watford,ENG-Premier League,1516,1,2015,90,581,D S,35,3034,1,0.6867376808077097,1,0.6867376808077097,0,0.10606209933757782,5,3,3,0,3.8294328143820167,3.711509123444557
Etienne Capoue,Watford,ENG-Premier League,1516,1,2015,90,572,M,33,2834,0,3.072994276881218,0,3.072994276881218,1,1.4461284149438143,35,24,7,0,8.910059592686594,5.593119697645307
Giedrius Arlauskis,Watford,ENG-Premier League,1516,1,2015,90,949,S,1,22,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Heurelho Gomes,Watford,ENG-Premier League,1516,1,2015,90,564,GK,38,3398,0,0.0,0,0.0,0,0.0,0,0,4,0,1.2916556289419532,1.2916556289419532
Ikechi Anya,Watford,ENG-Premier League,1516,1,2015,90,577,D M S,28,1675,0,0.6807065000757575,0,0.6807065000757575,1,1.284966191276908,10,19,0,0,6.081409208476543,4.346893489360809
Jose Holebas,Watford,ENG-Premier League,1516,1,2015,90,568,D,11,948,0,0.5325350929051638,0,0.5325350929051638,0,0.09013739787042141,13,6,2,0,0.8886936912313104,0.6776373898610473
Juan Carlos Paredes,Watford,ENG-Premier League,1516,1,2015,90,578,D M S,17,758,0,0.11860160063952208,0,0.11860160063952208,0,0.5345230102539062,5,4,1,0,1.7468700082972646,1.3975473856553435
Jurado,Watford,ENG-Premier League,1516,1,2015,90,582,F M,27,2057,0,1.3688285937532783,0,1.3688285937532783,0,3.5557379331439734,36,41,3,0,7.71329634077847,4.987436052411795
Mario Suarez,Watford,ENG-Premier League,1516,1,2015,90,576,M S,15,736,0,0.2208740022033453,0,0.2208740022033453,0,0.3330914042890072,8,7,2,0,1.9377544112503529,1.4637698102742434
Miguel Britos,Watford,ENG-Premier League,1516,1,2015,90,567,D,24,2079,0,0.3842486049979925,0,0.3842486049979925,0,0.0,6,0,7,0,1.1019566962495446,1.1019566962495446
Miguel Layun,Watford,ENG-Premier League,1516,1,2015,90,1016,M S,3,134,1,0.19060620665550232,1,0.19060620665550232,0,0.17683909833431244,4,2,0,0,0.42223670333623886,0.16853634547442198
Nathan Ake,Watford,ENG-Premier League,1516,1,2015,90,579,D S,24,1868,1,1.6093680169433355,1,1.6093680169433355,0,0.7008997928351164,16,9,4,1,2.832576386630535,2.378372272476554
Nordin Amrabat,Watford,ENG-Premier League,1516,1,2015,90,575,F M S,12,494,0,0.7446609828621149,0,0.7446609828621149,0,0.5844015013426542,7,5,2,1,2.060082023963332,0.9152984842658043
Nyom,Watford,ENG-Premier League,1516,1,2015,90,565,D S,32,2483,0,0.32071439549326897,0,0.32071439549326897,1,0.5813760934397578,7,7,8,0,3.0983706079423428,2.7607759926468134
Obbi Oulare,Watford,ENG-Premier League,1516,1,2015,90,898,S,2,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Odion Ighalo,Watford,ENG-Premier League,1516,1,2015,90,573,F M S,37,3160,15,16.093822445720434,15,16.093822445720434,3,2.2321918215602636,109,37,4,0,18.002249501645565,2.7645926093682647
Sebastian Prodl,Watford,ENG-Premier League,1516,1,2015,90,566,D S,21,1774,2,1.5338504202663898,2,1.5338504202663898,0,0.1290602032095194,13,2,5,0,1.9340766528621316,1.9062326410785317
Steven Berghuis,Watford,ENG-Premier League,1516,1,2015,90,744,S,9,210,0,0.8419065782800317,0,0.8419065782800317,2,0.8893931917846203,8,8,2,0,1.6339530041441321,0.773895712569356
Troy Deeney,Watford,ENG-Premier League,1516,1,2015,90,574,F M S,38,3291,13,12.199151435866952,7,6.8709652265533805,7,7.923330025747418,94,56,6,0,15.776734061539173,3.990332132205367
Valon Behrami,Watford,ENG-Premier League,1516,1,2015,90,570,M S,21,1284,0,0.011732400394976139,0,0.011732400394976139,1,0.517133648507297,1,5,3,1,2.334696613252163,1.8175630057230592
Victor Ibarbo,Watford,ENG-Premier League,1516,1,2015,90,947,S,4,60,0,0.0,0,0.0,0,0.0,0,0,0,0,0.017513500526547432,0.017513500526547432
Ben Foster,West Brom,ENG-Premier League,1516,1,2015,76,803,GK,15,1350,0,0.0,0,0.0,0,0.0,0,0,1,0,0.20529609732329845,0.20529609732329845
Boaz Myhill,West Brom,ENG-Premier League,1516,1,2015,76,820,GK,23,2070,0,0.0,0,0.0,0,0.0,0,0,2,0,1.0126017173752189,1.0126017173752189
Callum McManaman,West Brom,ENG-Premier League,1516,1,2015,76,880,M S,12,267,0,0.44442828744649887,0,0.44442828744649887,1,0.24533430114388466,8,8,2,0,0.6491794921457767,0.20713379979133606
Chris Brunt,West Brom,ENG-Premier League,1516,1,2015,76,904,D M S,22,1802,0,0.6611344888806343,0,0.6611344888806343,3,2.363816289231181,18,21,7,0,2.2422037860378623,1.7052833708003163
Claudio Yacob,West Brom,ENG-Premier League,1516,1,2015,76,808,M S,34,2862,0,0.17488109972327948,0,0.17488109972327948,1,0.521934631280601,9,8,8,0,2.266810725443065,1.7137513048946857
Craig Dawson,West Brom,ENG-Premier League,1516,1,2015,76,804,D,38,3387,4,4.9939436465501785,4,4.9939436465501785,0,3.273947911337018,38,28,3,0,5.419562907889485,4.053239188157022
Craig Gardner,West Brom,ENG-Premier League,1516,1,2015,76,812,M S,34,2037,3,4.136256244033575,3,3.3750872425734997,3,3.0203902954235673,46,24,5,0,5.1864875964820385,1.7018211791291833
Cristian Gamboa,West Brom,ENG-Premier League,1516,1,2015,76,855,S,1,24,0,0.02293349988758564,0,0.02293349988758564,0,0.0,1,0,1,0,0.10200399905443192,0.07907070219516754
Darren Fletcher,West Brom,ENG-Premier League,1516,1,2015,76,809,M,38,3377,1,2.497494393028319,1,2.497494393028319,3,2.580059782601893,22,30,3,0,7.24373628385365,3.9017012156546116
Gareth McAuley,West Brom,ENG-Premier League,1516,1,2015,76,806,D,34,3060,1,0.5205572098493576,1,0.5205572098493576,0,0.6936065852642059,7,7,4,1,3.2130712745711207,3.1146106524392962
James Chester,West Brom,ENG-Premier League,1516,1,2015,76,819,D S,13,965,0,0.0,0,0.0,0,0.2575351018458605,0,4,5,0,1.168112987652421,1.0365838836878538
James McClean,West Brom,ENG-Premier League,1516,1,2015,76,814,F M S,35,2414,2,2.168414603918791,2,2.168414603918791,2,3.0264101019129157,31,29,7,1,5.10841834358871,1.4000553861260414
James Morrison,West Brom,ENG-Premier League,1516,1,2015,76,990,M S,18,1354,3,1.8907658848911524,3,1.1295968685299158,3,1.1233719112351537,24,15,3,0,3.430091424845159,1.7143349926918745
Jonas Olsson,West Brom,ENG-Premier League,1516,1,2015,76,805,D S,28,2019,1,0.9869292164221406,1,0.9869292164221406,1,1.0481974948197603,6,4,5,0,1.9791093980893493,1.947945392690599
Jonathan Leko,West Brom,ENG-Premier League,1516,1,2015,76,879,M S,5,272,0,0.0,0,0.0,1,0.564852885901928,0,2,0,0,0.8997139781713486,0.33486099541187286
Jonny Evans,West Brom,ENG-Premier League,1516,1,2015,76,807,D M,30,2600,1,1.2419001199305058,1,1.2419001199305058,1,0.7815928049385548,7,9,4,0,2.8226519897580147,2.218800075352192
Rickie Lambert,West Brom,ENG-Premier League,1516,1,2015,76,816,F S,19,604,1,1.4416358908638358,0,0.6804667999967933,1,0.9207850070670247,14,11,2,0,1.3934175092726946,0.212576094083488
Saido Berahino,West Brom,ENG-Premier League,1516,1,2015,76,811,F M S,31,1727,4,7.118001105263829,4,5.595701085403562,0,1.0141102001070976,35,18,0,0,7.9605226730927825,2.1189317824319005
Salomon Rondon,West Brom,ENG-Premier League,1516,1,2015,76,813,F S,34,2581,9,9.896931927651167,9,9.896931927651167,2,1.9187822239473462,71,28,1,1,9.413141864351928,2.562900614924729
Sam Field,West Brom,ENG-Premier League,1516,1,2015,76,1013,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Sandro,West Brom,ENG-Premier League,1516,1,2015,76,817,M S,12,382,0,0.04840079974383116,0,0.04840079974383116,0,0.11875800043344498,3,1,0,0,0.19589929934591055,0.04429269954562187
Serge Gnabry,West Brom,ENG-Premier League,1516,1,2015,76,993,S,1,10,0,0.05847230181097984,0,0.05847230181097984,0,0.01400769967585802,2,1,0,0,0.03067909926176071,0.0
Stephane Sessegnon,West Brom,ENG-Premier League,1516,1,2015,76,810,F M S,25,1770,2,1.287262612953782,2,1.287262612953782,2,2.786615217104554,31,27,1,0,6.163075953722,3.9116171952337027
Sebastien Pocognoli,West Brom,ENG-Premier League,1516,1,2015,76,893,S,1,33,0,0.0,0,0.0,1,0.16966499388217926,0,2,0,0,0.16966499388217926,0.07335220277309418
Tyler Roberts,West Brom,ENG-Premier League,1516,1,2015,76,1014,S,1,15,0,0.15334799885749817,0,0.15334799885749817,0,0.0,1,0,1,0,0.0,0.0
Victor Anichebe,West Brom,ENG-Premier League,1516,1,2015,76,818,F S,10,355,0,1.1712062265723944,0,1.1712062265723944,0,0.31019119545817375,13,5,0,0,1.362776305526495,0.3371986970305443
Aaron Cresswell,West Ham,ENG-Premier League,1516,1,2015,81,534,D M,37,3319,2,1.0925629902631044,2,1.0925629902631044,4,3.2946184799075127,28,40,1,0,10.339367298409343,6.831139231100678
Adrian,West Ham,ENG-Premier League,1516,1,2015,81,527,GK,32,2880,0,0.0,0,0.0,0,0.0,0,0,1,1,2.9404459968209267,2.9404459968209267
Alexandre Song,West Ham,ENG-Premier League,1516,1,2015,81,657,M S,12,658,0,0.1801397018134594,0,0.1801397018134594,0,0.2122628018260002,6,8,1,0,1.8867263868451118,1.602582685649395
Andy Carroll,West Ham,ENG-Premier League,1516,1,2015,81,537,F S,27,1411,9,6.137788807973266,8,5.376620193943381,2,2.7616127114742994,56,20,2,0,8.771361893042922,3.070083936676383
Angelo Ogbonna,West Ham,ENG-Premier League,1516,1,2015,81,528,D S,28,2326,0,0.30067519936710596,0,0.30067519936710596,0,0.10148999840021133,6,2,5,0,2.4743277207016945,2.3337185233831406
Carl Jenkinson,West Ham,ENG-Premier League,1516,1,2015,81,938,D S,20,1220,2,0.6154201049357653,2,0.6154201049357653,0,1.1373541913926601,7,6,3,1,5.472481181845069,3.738781973719597
Cheikhou Kouyate,West Ham,ENG-Premier League,1516,1,2015,81,532,D M,34,3017,5,5.835475044324994,5,5.835475044324994,2,1.3813032917678356,45,21,5,1,10.393910318613052,5.815707007423043
Darren Randolph,West Ham,ENG-Premier League,1516,1,2015,81,540,GK,6,540,0,0.07647579908370972,0,0.07647579908370972,0,0.0,1,0,0,0,0.4852911904454231,0.4852911904454231
Diafra Sakho,West Ham,ENG-Premier League,1516,1,2015,81,656,F M S,21,1539,5,7.360721768811345,5,7.360721768811345,1,1.8989981887862086,48,14,3,0,8.050178641453385,1.3451794032007456
Dimitri Payet,West Ham,ENG-Premier League,1516,1,2015,81,536,F M S,30,2576,9,5.748615788295865,9,5.748615788295865,12,11.665769186802208,69,119,3,0,16.933078441768885,6.889105640351772
Emmanuel Emenike,West Ham,ENG-Premier League,1516,1,2015,81,538,F S,13,499,0,1.4561971388757229,0,1.4561971388757229,0,0.3378948029130697,10,7,0,0,1.9074251353740692,0.3461496029049158
Enner Valencia,West Ham,ENG-Premier League,1516,1,2015,81,539,F M S,19,1014,4,4.249641552567482,4,4.249641552567482,2,1.475322525948286,34,12,1,0,5.659652873873711,0.6797333937138319
James Collins,West Ham,ENG-Premier League,1516,1,2015,81,655,D S,19,1437,0,0.8689481904730201,0,0.8689481904730201,0,0.1897890940308571,13,2,3,1,2.1810180377215147,2.0857710596174
James Tomkins,West Ham,ENG-Premier League,1516,1,2015,81,530,D S,25,1979,0,0.39373885933309793,0,0.39373885933309793,0,1.6080678896978498,9,12,4,0,4.4722516890615225,2.7576589081436396
Josh Cullen,West Ham,ENG-Premier League,1516,1,2015,81,1018,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Kevin Nolan,West Ham,ENG-Premier League,1516,1,2015,81,1028,F S,2,59,0,0.0,0,0.0,0,0.0,0,0,0,0,0.08250679820775986,0.08250679820775986
Manuel Lanzini,West Ham,ENG-Premier League,1516,1,2015,81,535,F M S,26,1941,6,4.531228398904204,6,4.531228398904204,2,2.8363652359694242,48,33,3,0,12.438018679618835,5.984105244278908
Mark Noble,West Ham,ENG-Premier League,1516,1,2015,81,533,M,37,3221,7,3.879513105377555,4,1.596007790416479,4,3.2432395946234465,34,50,8,1,10.757460918277502,8.088051256723702
Mauro Zarate,West Ham,ENG-Premier League,1516,1,2015,81,939,F M S,15,796,3,1.550888579338789,3,1.550888579338789,0,1.3420005030930042,29,20,1,0,3.807389497756958,2.485369622707367
Michail Antonio,West Ham,ENG-Premier League,1516,1,2015,81,531,D F M S,26,2074,8,5.896233828738332,8,5.896233828738332,3,2.8487464655190706,54,24,3,0,10.22215442545712,4.37820899952203
Modibo Maiga,West Ham,ENG-Premier League,1516,1,2015,81,1029,S,3,18,1,0.2375389989465475,1,0.2375389989465475,0,0.0,2,0,0,0,0.2375389989465475,0.0
Nikica Jelavic,West Ham,ENG-Premier League,1516,1,2015,81,940,F S,13,318,1,1.4878704007714987,1,1.4878704007714987,2,1.0062958588823676,11,9,1,0,2.7488833758980036,0.4290879964828491
Pedro Obiang,West Ham,ENG-Premier League,1516,1,2015,81,542,M S,24,1069,0,0.24136727023869753,0,0.24136727023869753,1,0.7868882790207863,8,3,2,0,1.8097580866888165,1.5900763869285583
Reece Oxford,West Ham,ENG-Premier League,1516,1,2015,81,543,D M S,7,206,0,0.10371100157499313,0,0.10371100157499313,0,0.0,1,0,0,0,0.022384099662303925,0.022384099662303925
Sam Byram,West Ham,ENG-Premier League,1516,1,2015,81,902,D S,4,286,0,0.0,0,0.0,0,0.1970272921025753,0,2,3,0,0.26757609471678734,0.07054819911718369
Victor Moses,West Ham,ENG-Premier League,1516,1,2015,81,541,F M S,21,982,1,1.9115974642336369,1,1.9115974642336369,2,1.5062656160444021,22,16,0,0,4.521150814369321,1.3855820586904883
Winston Reid,West Ham,ENG-Premier League,1516,1,2015,81,529,D,24,2139,1,1.3956439103931189,1,1.3956439103931189,1,0.3526056036353111,17,7,5,0,2.7220241613686085,2.630920182913542
Aaron Ramsey,Arsenal,ENG-Premier League,1617,1,2016,83,504,M S,23,1212,1,3.50575712043792,1,3.50575712043792,4,4.432390306144953,42,23,3,0,11.132133066654205,5.294310482218862
Ainsley Maitland-Niles,Arsenal,ENG-Premier League,1617,1,2016,83,1750,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Alex Iwobi,Arsenal,ENG-Premier League,1617,1,2016,83,500,M S,26,1471,3,3.227379996329546,3,3.227379996329546,3,2.2150607239454985,39,26,1,0,9.353172458708286,5.631796456873417
Alex Oxlade-Chamberlain,Arsenal,ENG-Premier League,1617,1,2016,83,966,M S,29,1564,2,2.440088886767626,2,2.440088886767626,7,4.469723431393504,28,32,1,0,10.298072082921863,5.440289983525872
Alexis Sanchez,Arsenal,ENG-Premier League,1617,1,2016,83,498,F M S,38,3233,24,17.724455885589123,22,15.440943889319897,10,8.988114705309272,129,78,6,0,27.14119878038764,9.086725620552897
Calum Chambers,Arsenal,ENG-Premier League,1617,1,2016,83,508,D,25,2250,2,0.8403274239972234,2,0.8403274239972234,1,0.6078136097639799,8,6,4,0,3.606951931491494,3.128462452441454
Carl Jenkinson,Arsenal,ENG-Premier League,1617,1,2016,83,938,D,1,84,0,0.0,0,0.0,0,0.0,0,0,0,0,0.012359900400042534,0.012359900400042534
Danny Welbeck,Arsenal,ENG-Premier League,1617,1,2016,83,501,F M S,16,743,2,3.4654518999159336,2,3.4654518999159336,2,1.1594071947038174,19,5,0,0,4.500693671405315,0.6830954924225807
David Ospina,Arsenal,ENG-Premier League,1617,1,2016,83,505,GK S,2,143,0,0.0,0,0.0,0,0.0,0,0,0,0,0.02810630016028881,0.02810630016028881
Emiliano Martinez,Arsenal,ENG-Premier League,1617,1,2016,83,4401,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1645912043750286,0.1645912043750286
Francis Coquelin,Arsenal,ENG-Premier League,1617,1,2016,83,497,M S,29,1799,0,0.7722077909857035,0,0.7722077909857035,0,0.6728747999295592,14,15,5,0,9.351144429296255,8.483365919440985
Gabriel,Arsenal,ENG-Premier League,1617,1,2016,83,493,D S,19,1517,0,0.3913955921307206,0,0.3913955921307206,0,0.26944350078701973,9,4,6,0,3.9498982802033424,3.6454091742634773
Granit Xhaka,Arsenal,ENG-Premier League,1617,1,2016,83,204,M S,32,2492,2,0.9050186015665531,2,0.9050186015665531,2,2.115309687331319,34,35,5,2,13.469469396397471,12.100475447252393
Hector Bellerin,Arsenal,ENG-Premier League,1617,1,2016,83,492,D M S,33,2496,1,2.2728806994855404,1,2.2728806994855404,4,3.5707100834697485,22,28,4,0,12.358971258625388,7.489948648959398
Jack Wilshere,Arsenal,ENG-Premier League,1617,1,2016,83,1036,M S,29,1955,0,2.1664469931274652,0,2.1664469931274652,2,2.823251873254776,27,34,4,0,8.226208571344614,4.711440493352711
Kieran Gibbs,Arsenal,ENG-Premier League,1617,1,2016,83,545,D M S,11,701,0,0.32781399972736835,0,0.32781399972736835,1,0.6635113917291164,5,10,3,0,2.3076071366667747,1.573708064854145
Laurent Koscielny,Arsenal,ENG-Premier League,1617,1,2016,83,494,D,33,2828,2,1.3298050742596388,2,1.3298050742596388,0,0.1977356020361185,9,3,4,1,7.749732313677669,7.706238312646747
Lucas Perez,Arsenal,ENG-Premier League,1617,1,2016,83,1700,F M S,11,254,1,0.9380822032690048,1,0.9380822032690048,0,0.5734851062297821,9,7,0,0,2.2173371985554695,0.9818734973669052
Mathieu Debuchy,Arsenal,ENG-Premier League,1617,1,2016,83,967,D,1,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Mesut Ozil,Arsenal,ENG-Premier League,1617,1,2016,83,499,M S,33,2856,8,5.606561478227377,8,5.606561478227377,9,8.070462390780449,40,100,2,0,22.84276197478175,14.728370394557714
Mohamed Elneny,Arsenal,ENG-Premier League,1617,1,2016,83,496,M S,14,693,0,0.5528803020715714,0,0.5528803020715714,1,0.1320842020213604,15,4,1,0,2.462577788159251,2.088330280035734
Nacho Monreal,Arsenal,ENG-Premier League,1617,1,2016,83,495,D M S,36,3152,0,1.1331041110679507,0,1.1331041110679507,2,1.9305520094931126,12,12,5,0,11.072828330099583,9.217105515301228
Olivier Giroud,Arsenal,ENG-Premier League,1617,1,2016,83,502,F S,29,1170,12,6.999083910137415,12,6.999083910137415,3,2.0118066053837538,39,17,2,0,9.583846874535084,1.8246379978954792
Per Mertesacker,Arsenal,ENG-Premier League,1617,1,2016,83,507,S,1,35,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Petr Cech,Arsenal,ENG-Premier League,1617,1,2016,83,491,GK,35,3097,0,0.0,0,0.0,0,0.0,0,0,2,0,5.055632218718529,5.055632218718529
Rob Holding,Arsenal,ENG-Premier League,1617,1,2016,83,1749,D,9,810,0,0.5570453740656376,0,0.5570453740656376,0,0.10546769946813583,5,3,3,0,2.7223821710795164,2.608095182105899
Santiago Cazorla,Arsenal,ENG-Premier League,1617,1,2016,83,965,M S,8,621,2,1.6693916991353035,0,0.14705369994044304,2,0.8027662038803101,8,10,2,0,3.2815439254045486,2.7705690264701843
Shkodran Mustafi,Arsenal,ENG-Premier League,1617,1,2016,83,1699,D,26,2274,2,1.1007174905389547,2,1.1007174905389547,2,0.9719927944242954,24,9,11,0,8.296248443424702,8.043822031468153
Theo Walcott,Arsenal,ENG-Premier League,1617,1,2016,83,503,F M S,28,1944,10,9.901477228850126,10,9.140307921916246,2,2.5256067672744393,62,13,1,0,11.123216319829226,2.42395200766623
Adam Federici,Bournemouth,ENG-Premier League,1617,1,2016,73,469,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4264579862356186,0.4264579862356186
Adam Smith,Bournemouth,ENG-Premier League,1617,1,2016,73,825,D M S,36,3094,1,1.389054604806006,1,1.389054604806006,5,4.811003897339106,26,30,6,0,10.946810204535723,7.341879336163402
Andrew Surman,Bournemouth,ENG-Premier League,1617,1,2016,73,460,M S,22,1803,0,0.5123748127371073,0,0.5123748127371073,1,0.43586469255387783,8,11,1,1,5.605382360517979,5.298719773069024
Artur Boruc,Bournemouth,ENG-Premier League,1617,1,2016,73,455,GK,35,3150,0,0.0,0,0.0,0,0.022906100377440453,0,1,2,0,2.6897914987057447,2.666885493323207
Baily Cargill,Bournemouth,ENG-Premier League,1617,1,2016,73,976,S,1,8,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Benik Afobe,Bournemouth,ENG-Premier League,1617,1,2016,73,826,F S,31,1436,6,8.921731073409319,6,8.160559136420488,3,1.8278376227244735,39,23,1,0,8.775064839050174,1.2637336254119873
Brad Smith,Bournemouth,ENG-Premier League,1617,1,2016,73,477,D S,5,274,0,0.090692900121212,0,0.090692900121212,0,0.0748870000243187,2,2,1,0,0.9219538122415543,0.847066804766655
Callum Wilson,Bournemouth,ENG-Premier League,1617,1,2016,73,468,F S,20,1382,6,5.36559328250587,3,3.0820868369191885,0,0.5500716008245945,31,8,0,0,4.324739621952176,0.8914686851203442
Charlie Daniels,Bournemouth,ENG-Premier League,1617,1,2016,73,459,D,34,3060,4,1.6076873922720551,4,1.6076873922720551,3,2.1656230110675097,19,29,1,0,9.365667060017586,7.032921178266406
